OID_,GEOID,ALAND,AWATER,NAME,State,County,B01001_001E,B25002_001E,B25002_002E,B25002_003E,HOUSING_DENSITY,ADAPTIVE,DEVELOPMENT
1394,36061001001,80143.000000000000000,244297.000000000000000,Census Tract 10.01,New York,New York County,1615,787,777,10,9.819946845014536,8.5363245,75.8068161
1395,36061001002,199682.000000000000000,245138.000000000000000,Census Tract 10.02,New York,New York County,5520,2524,2390,134,12.640097755431135,9.3409185,51.0134544
1396,36061001200,120597.000000000000000,0.000000000000000,Census Tract 12,New York,New York County,4372,2025,1901,124,16.791462474190901,8.5021334,67.5338364
1397,36061001300,317216.000000000000000,0.000000000000000,Census Tract 13,New York,New York County,4844,3060,2582,478,9.646423887824069,2.9400163,125.0084763
1398,36061001401,93505.000000000000000,0.000000000000000,Census Tract 14.01,New York,New York County,3071,1710,1564,146,18.287792096679322,8.2959557,59.6571426
1399,36061001402,113920.000000000000000,0.000000000000000,Census Tract 14.02,New York,New York County,3133,1759,1624,135,15.440660112359550,9.0000000,66.3307114
1400,36061001501,270812.000000000000000,166085.000000000000000,Census Tract 15.01,New York,New York County,7749,4306,3502,804,15.900329379791147,7.0475287,95.6622543
1401,36061001502,208794.000000000000000,145770.000000000000000,Census Tract 15.02,New York,New York County,8133,4577,3680,897,21.921128001762501,7.4834986,71.2660980
1402,36061001600,207381.000000000000000,0.000000000000000,Census Tract 16,New York,New York County,8133,3874,3477,397,18.680592725466656,8.4515467,85.4224167
1403,36061001800,222964.000000000000000,0.000000000000000,Census Tract 18,New York,New York County,7271,3384,3015,369,15.177338045603774,8.3662949,87.6585388
1404,36061002000,126279.000000000000000,137883.000000000000000,Census Tract 20,New York,New York County,5015,2033,1956,77,16.099272246375090,8.2988424,42.7553940
1405,36061002100,237229.000000000000000,0.000000000000000,Census Tract 21,New York,New York County,7379,3677,3088,589,15.499791340856303,4.2851987,106.4423065
1406,36061002201,161668.000000000000000,0.000000000000000,Census Tract 22.01,New York,New York County,6689,3168,2999,169,19.595714674518149,8.3050394,69.1049728
1407,36061002202,56108.000000000000000,0.000000000000000,Census Tract 22.02,New York,New York County,2422,1159,989,170,20.656590860483355,8.3515978,68.8571396
1408,36061002400,182337.000000000000000,470265.000000000000000,Census Tract 24,New York,New York County,4385,1827,1780,47,10.019908191974201,8.7419195,58.5156250
1409,36061002500,131517.000000000000000,94115.000000000000000,Census Tract 25,New York,New York County,5289,2018,1979,39,15.344023966483421,8.7356024,55.3648643
1410,36061002601,106047.000000000000000,0.000000000000000,Census Tract 26.01,New York,New York County,4171,1945,1892,53,18.340924307146832,8.5909462,84.8103485
1411,36061002602,103690.000000000000000,0.000000000000000,Census Tract 26.02,New York,New York County,3683,2215,1914,301,21.361751374288744,8.6432705,61.9655190
1412,36061002700,59282.000000000000000,0.000000000000000,Census Tract 27,New York,New York County,1253,775,634,141,13.073108194730272,7.3853869,69.5820923
1413,36061002800,183626.000000000000000,0.000000000000000,Census Tract 28,New York,New York County,6483,3376,3073,303,18.385195996209688,7.0839944,76.0585403
1414,36061003001,124150.000000000000000,0.000000000000000,Census Tract 30.01,New York,New York County,3718,2394,1995,399,19.283125251711638,8.4917355,102.6131363
1415,36061003002,78532.000000000000000,0.000000000000000,Census Tract 30.02,New York,New York County,3126,1758,1661,97,22.385779045484643,8.9320917,61.0116272
1416,36061003100,204969.000000000000000,0.000000000000000,Census Tract 31,New York,New York County,2684,1026,730,296,5.005634998463182,6.7564855,186.1725616
1417,36061003200,217682.000000000000000,0.000000000000000,Census Tract 32,New York,New York County,8000,5090,4563,527,23.382732609953969,9.0306969,51.1991692
1418,36061003300,341677.000000000000000,0.000000000000000,Census Tract 33,New York,New York County,5647,3106,2486,620,9.090456776429201,7.7308078,174.5857544
1419,36061003400,160257.000000000000000,0.000000000000000,Census Tract 34,New York,New York County,6981,4099,3802,297,25.577665874189581,7.7366452,65.9325867
1420,36061003601,99812.000000000000000,0.000000000000000,Census Tract 36.01,New York,New York County,2940,1623,1479,144,16.260569871358154,7.8685565,73.9285736
1421,36061003602,89011.000000000000000,0.000000000000000,Census Tract 36.02,New York,New York County,3561,1667,1553,114,18.728022379256494,8.0317917,85.6363602
1422,36061003700,383379.000000000000000,331291.000000000000000,Census Tract 37,New York,New York County,3338,2267,1697,570,5.913208600366739,8.6845293,219.5070496
1423,36061003800,202370.000000000000000,0.000000000000000,Census Tract 38,New York,New York County,8137,5249,4559,690,25.937638978109405,8.9123993,73.5999985
1424,36061003900,331072.000000000000000,466393.000000000000000,Census Tract 39,New York,New York County,6830,3810,3073,737,11.508070751981442,4.7972798,119.4545441
1425,36061004100,191278.000000000000000,0.000000000000000,Census Tract 41,New York,New York County,7854,3885,3334,551,20.310751889919384,8.4798384,80.3632050
1426,36061004200,85567.000000000000000,0.000000000000000,Census Tract 42,New York,New York County,5347,1935,1591,344,22.613858146247971,11.3610830,70.1808548
1427,36061004300,149239.000000000000000,0.000000000000000,Census Tract 43,New York,New York County,3788,2896,2296,600,19.405115284878619,7.9712811,101.2771072
1428,36061004400,410012.000000000000000,465240.000000000000000,Census Tract 44,New York,New York County,16629,8755,8177,578,21.353033569749179,7.7313848,44.0200882
1429,36061004500,104948.000000000000000,0.000000000000000,Census Tract 45,New York,New York County,1189,596,496,100,5.679002934786752,8.5208168,279.3076782
1430,36061004700,165420.000000000000000,0.000000000000000,Census Tract 47,New York,New York County,2714,1784,1607,177,10.784669326562689,8.2481899,133.8750000
1431,36061004800,175763.000000000000000,0.000000000000000,Census Tract 48,New York,New York County,6541,3903,2855,1048,22.206038813629718,7.5407119,64.2461548
1432,36061004900,207318.000000000000000,0.000000000000000,Census Tract 49,New York,New York County,4411,3099,2538,561,14.948050820478684,8.9507656,110.7391281
1433,36061005000,166468.000000000000000,0.000000000000000,Census Tract 50,New York,New York County,5042,3474,2852,622,20.868875699834202,10.9752836,77.6918945
1434,36061005200,168893.000000000000000,0.000000000000000,Census Tract 52,New York,New York County,3254,1787,1299,488,10.580663497006981,11.2397366,130.7872314
1435,36061005400,167959.000000000000000,0.000000000000000,Census Tract 54,New York,New York County,4851,3464,2882,582,20.624080876880669,14.4280615,90.8709641
1436,36061005501,124447.000000000000000,0.000000000000000,Census Tract 55.01,New York,New York County,5073,2264,1953,311,18.192483547212870,11.1030931,88.8260880
1437,36061005502,115486.000000000000000,0.000000000000000,Census Tract 55.02,New York,New York County,1912,1241,1070,171,10.745891276864727,10.2047482,136.6171875
1438,36061005600,174425.000000000000000,0.000000000000000,Census Tract 56,New York,New York County,4190,2844,2328,516,16.305002149921169,10.0530195,95.8153839
1439,36061005700,108047.000000000000000,0.000000000000000,Census Tract 57,New York,New York County,3016,1743,1506,237,16.131868538691496,10.6719494,107.8512421
1440,36061005800,174669.000000000000000,0.000000000000000,Census Tract 58,New York,New York County,4017,2423,2195,228,13.871952092243044,12.4904366,145.1999969
1441,36061005900,116174.000000000000000,0.000000000000000,Census Tract 59,New York,New York County,5047,3217,2419,798,27.691221788007645,12.0243540,52.3125000
1442,36061006000,118944.000000000000000,300815.000000000000000,Census Tract 60,New York,New York County,5698,2585,2398,187,21.732916330373961,8.4707584,41.4651146
1443,36061006100,142178.000000000000000,0.000000000000000,Census Tract 61,New York,New York County,5143,2874,2231,643,20.214097821041229,12.8868151,82.2531662
1444,36061006200,293517.000000000000000,862275.000000000000000,Census Tract 62,New York,New York County,4385,1668,1278,390,5.682805425239424,7.8113375,154.8099670
1445,36061006300,178188.000000000000000,0.000000000000000,Census Tract 63,New York,New York County,6456,4357,3435,922,24.451702696028914,12.6238003,78.4221115
1446,36061006400,179194.000000000000000,0.000000000000000,Census Tract 64,New York,New York County,7415,5539,4187,1352,30.910633168521265,6.8990912,49.8100014
1447,36061006500,201127.000000000000000,0.000000000000000,Census Tract 65,New York,New York County,5933,3862,3116,746,19.201797869008139,10.3020477,81.0803604
1448,36061006600,174701.000000000000000,0.000000000000000,Census Tract 66,New York,New York County,12022,7446,6821,625,42.621393123107481,7.5208435,23.2205124
1449,36061006700,168483.000000000000000,0.000000000000000,Census Tract 67,New York,New York County,5093,3777,3373,404,22.417691992663947,11.2201319,63.1451607
1450,36061006800,174441.000000000000000,0.000000000000000,Census Tract 68,New York,New York County,8293,4465,3820,645,25.596046800924096,10.0068798,83.3782349
1451,36061006900,220486.000000000000000,284380.000000000000000,Census Tract 69,New York,New York County,2450,1429,1090,339,6.481137124352567,13.4099960,215.5934906
1452,36061007100,164997.000000000000000,0.000000000000000,Census Tract 71,New York,New York County,5384,3786,2718,1068,22.945871743122602,12.2212992,72.7377014
1453,36061007200,175015.000000000000000,0.000000000000000,Census Tract 72,New York,New York County,7882,5119,4392,727,29.248921521012484,7.3920703,49.3846169
1454,36061007300,165299.000000000000000,0.000000000000000,Census Tract 73,New York,New York County,5428,4444,3627,817,26.884615151936792,12.8922281,52.1311493
1455,36061007400,174085.000000000000000,0.000000000000000,Census Tract 74,New York,New York County,4805,3345,2480,865,19.214751414538874,9.6063881,109.6701050
1456,36061007500,165732.000000000000000,292506.000000000000000,Census Tract 75,New York,New York County,3610,2753,2400,353,16.611155359254703,13.5300827,78.5543442
1457,36061007600,174274.000000000000000,0.000000000000000,Census Tract 76,New York,New York County,2258,1538,1284,254,8.825183331994445,11.8113947,203.0829010
1458,36061007700,178780.000000000000000,0.000000000000000,Census Tract 77,New York,New York County,5849,4167,3446,721,23.307976283700636,12.1382771,70.1818161
1459,36061007800,177474.000000000000000,0.000000000000000,Census Tract 78,New York,New York County,9494,5554,4703,851,31.294724861106417,4.8850799,39.1818199
1460,36061007900,274202.000000000000000,533311.000000000000000,Census Tract 79,New York,New York County,4170,3068,2328,740,11.188831591308597,14.0420437,112.7755127
1461,36061008000,172626.000000000000000,0.000000000000000,Census Tract 80,New York,New York County,5282,3762,2944,818,21.792777449515135,4.9985113,78.9267044
1462,36061008100,174305.000000000000000,0.000000000000000,Census Tract 81,New York,New York County,7318,5396,4293,1103,30.957230142566189,13.7776680,57.6185570
1463,36061008200,172401.000000000000000,0.000000000000000,Census Tract 82,New York,New York County,3567,2577,1957,620,14.947709120016706,6.3134623,114.3750000
1464,36061008300,174158.000000000000000,0.000000000000000,Census Tract 83,New York,New York County,4073,2446,2127,319,14.044718014676329,13.4613867,129.7113342
1465,36061008400,173067.000000000000000,0.000000000000000,Census Tract 84,New York,New York County,1466,1227,817,410,7.089739811749207,7.2241464,181.8652802
1466,36061008601,125340.000000000000000,499842.000000000000000,Census Tract 86.01,New York,New York County,3042,1778,1438,340,14.185415669379289,2.6775875,48.6046524
1467,36061008602,106507.000000000000000,317001.000000000000000,Census Tract 86.02,New York,New York County,0,0,0,0,0.000000000000000,2.0630324,22.0810814
1468,36061008603,116894.000000000000000,153941.000000000000000,Census Tract 86.03,New York,New York County,5226,3481,2659,822,29.779116122298834,2.0751104,42.3692322
1469,36061008700,165443.000000000000000,0.000000000000000,Census Tract 87,New York,New York County,6216,4131,3742,389,24.969324782553510,15.3890324,83.5434799
1470,36061008800,179257.000000000000000,0.000000000000000,Census Tract 88,New York,New York County,8108,5857,4896,961,32.673758904812644,2.7276638,48.9090919
1471,36061008900,165578.000000000000000,0.000000000000000,Census Tract 89,New York,New York County,5844,3698,3095,603,22.333884936404594,14.2790699,65.7049179
1472,36061009000,174696.000000000000000,0.000000000000000,Census Tract 90,New York,New York County,7775,6231,4693,1538,35.667674131061958,2.6320431,26.5360832
1473,36061009100,179098.000000000000000,0.000000000000000,Census Tract 91,New York,New York County,6656,4242,3731,511,23.685356620397773,14.4287767,92.6231155
1474,36061009200,197023.000000000000000,0.000000000000000,Census Tract 92,New York,New York County,1541,1260,956,304,6.395192439461383,5.4076490,273.4931641
1475,36061009300,179099.000000000000000,0.000000000000000,Census Tract 93,New York,New York County,10198,6359,5582,777,35.505502543286120,13.3207273,21.3467331
1476,36061009400,152754.000000000000000,0.000000000000000,Census Tract 94,New York,New York County,90,70,46,24,0.458253139034002,6.6631165,31.7929001
1477,36061009500,171964.000000000000000,0.000000000000000,Census Tract 95,New York,New York County,3151,1485,1296,189,8.635528366402269,14.2032881,205.1052704
1478,36061009600,175330.000000000000000,0.000000000000000,Census Tract 96,New York,New York County,220,257,170,87,1.465807334740204,7.1631656,149.2806091
1479,36061009700,172933.000000000000000,0.000000000000000,Census Tract 97,New York,New York County,4620,3044,2882,162,17.602192756732379,12.2059402,76.8247452
1480,36061009800,177056.000000000000000,0.000000000000000,Census Tract 98,New York,New York County,7426,5705,4267,1438,32.221444062895358,3.8385694,51.7040825
1481,36061010000,172894.000000000000000,0.000000000000000,Census Tract 100,New York,New York County,1747,1459,1154,305,8.438696542390135,3.4435084,192.7968750
1482,36061010100,175520.000000000000000,0.000000000000000,Census Tract 101,New York,New York County,1683,1337,1024,313,7.617365542388332,14.2243900,190.9846191
1483,36061010200,172891.000000000000000,0.000000000000000,Census Tract 102,New York,New York County,214,358,156,202,2.070668802887369,4.4395442,137.9531250
1484,36061010300,174468.000000000000000,0.000000000000000,Census Tract 103,New York,New York County,2565,1924,1426,498,11.027810257468419,13.8443794,126.2331619
1485,36061010400,173230.000000000000000,0.000000000000000,Census Tract 104,New York,New York County,830,1024,520,504,5.911216302026208,6.3404150,277.8281250
1486,36061010601,121959.000000000000000,130046.000000000000000,Census Tract 106.01,New York,New York County,7632,5573,4293,1280,45.695684615321547,1.9154930,23.4402981
1487,36061010602,124970.000000000000000,73073.000000000000000,Census Tract 106.02,New York,New York County,4812,2647,2105,542,21.181083460030408,3.8030303,53.8695641
